"week_ending","federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","submitted_data","passed_quality_assurance","residents_weekly_admissions","residents_total_admissions","residents_weekly_confirmed","residents_total_confirmed","residents_weekly_suspected","residents_total_suspected","residents_weekly_all_deaths","residents_total_all_deaths","residents_weekly_covid_19","residents_total_covid_19","number_of_all_beds","total_number_of_occupied","resident_access_to_testing","laboratory_type_is_state","laboratory_type_is_private","laboratory_type_is_other","staff_weekly_confirmed_covid","staff_total_confirmed_covid","staff_weekly_suspected_covid","staff_total_suspected_covid","staff_weekly_covid_19_deaths","staff_total_covid_19_deaths","shortage_of_nursing_staff","shortage_of_clinical_staff","shortage_of_aides","shortage_of_other_staff","any_current_supply_of_n95","one_week_supply_of_n95_masks","any_current_supply_of_surgical","one_week_supply_of_surgical","any_current_supply_of_eye","one_week_supply_of_eye","any_current_supply_of_gowns","one_week_supply_of_gowns","any_current_supply_of_gloves","one_week_supply_of_gloves","any_current_supply_of_hand","one_week_supply_of_hand","ventilator_dependent_unit","number_of_ventilators_in","number_of_ventilators_in_1","any_current_supply_of","one_week_supply_of_ventilator","total_resident_confirmed_covid_19_cases_per_1_000_residents","total_resident_covid_19_deaths_per_1_000_residents","total_residents_covid_19_deaths_as_a_percentage_of_confirmed_covid_19_cases","geocoded_state","geolocation"
"2020-06-21T00:00:00.000","105720","MAYFLOWER HEALTHCARE CENTER","1620 MAYFLOWER COURT","WINTER PARK","FL","32792","N",,"0","0","0","1","0","0","0","3","0","0","60","42",,,,,"0","2","0","4","0","0",,,,,,,,,,,,,,,,,,,,,,"23.8","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-81.32112 28.604564000000003)"
"2020-05-31T00:00:00.000","035276","OASIS PAVILION NURSING & REHABILITATION CENTER","161 WEST RODEO ROAD","CASA GRANDE","AZ","85122","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-111.664616 34.293239)","POINT (-111.753174 32.92343)"
"2020-06-21T00:00:00.000","145430","CHRISTIAN NURSING HOME","1507 7TH STREET","LINCOLN","IL","62656","Y","Y","0","0","0","0","0","5","1","2","0","0","122","95","Y","Y","Y","N","0","0","0","0","0","0","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.385523 40.14873)"
"2020-05-31T00:00:00.000","055286","KEARNY MESA CONVALESCENT AND NURSING HOME","7675 FAMILY CIRCLE DRIVE","SAN DIEGO","CA","92111","Y","Y","0","2","0","0","0","5","0","3","0","0","98","71","Y","Y","Y","N","0","1","0","4","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-117.15736299999999 32.799311)"
"2020-06-07T00:00:00.000","115104","NHC HEALTHCARE ROSSVILLE","1425 MCFARLAND AVE","ROSSVILLE","GA","30741","Y","Y","0","0","30","30","8","8","1","18","0","0","110","92","Y","N","Y","N","16","17","2","2","0","0","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","N","Y","N","Y","N","N",,,,,"326.1","0.0","0.0","POINT (-83.426574 32.638481)","POINT (-85.296096 34.966881)"
"2020-05-24T00:00:00.000","025032","SEARHC SITKA LONG TERM CARE","209 MOLLER AVENUE","SITKA","AK","99835","Y","Y","1","1","1","1","0","0","0","0","0","0","15","15","Y","Y","Y","Y","1","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"66.7","0.0","0.0","POINT (-151.631889 63.631125999999995)","POINT (-135.345929 57.058992)"
"2020-05-31T00:00:00.000","105774","CROSSBREEZE CARE CENTER","1755 18TH ST","SARASOTA","FL","34230","Y","Y","5","9","0","11","0","0","0","5","0","1","101","82","Y","Y","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"134.1","12.2","9.1","POINT (-82.42097800000002 28.260731)","POINT (-82.53555 27.353209000000003)"
"2020-05-24T00:00:00.000","105682","PALM GARDEN OF JACKSONVILLE","5725 SPRING PARK ROAD","JACKSONVILLE","FL","32216","Y","Y","0","0","0","0","0","0","13","13","0","0","120","103","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.608557 30.266623)"
"2020-05-24T00:00:00.000","056182","GOLDEN HILL SUBACUTE & REHAB CTR","1201 34TH ST.","SAN DIEGO","CA","92102","Y","Y","0","0","0","0","19","19","0","0","0","0","99","89","Y","N","Y","N","0","0","3","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","18","16","Y","Y","0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-117.12102 32.718211)"
"2020-06-14T00:00:00.000","045170","THE GREEN HOUSE COTTAGES OF BELLE MEADE","2200 CHATEAU BOULEVARD","PARAGOULD","AR","72450","Y","Y","0","0","0","0","0","0","0","16","0","0","167","120","Y","Y","Y","N","0","1","0","0","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-90.515341 36.043874)"
"2020-06-07T00:00:00.000","105248","OAK MANOR HEALTHCARE & REHABILITATION CENTER","3500 OAK MANOR LANE","LARGO","FL","33774","Y","Y","0","0","0","0","0","54","0","0","0","0","180","128","Y","N","Y","N","0","0","1","50","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.82316300000001 27.895525)"
"2020-06-21T00:00:00.000","105629","SURREY PLACE HEALTHCARE AND REHABILITATION","5525 21ST AVE W","BRADENTON","FL","34209","Y","Y","0","0","0","0","0","1","0","2","0","0","74","45","Y","Y","Y","N","0","0","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.61686 27.481246)"
"2020-06-21T00:00:00.000","055480","THE CALIFORNIAN-PASADENA","120 BELLEFONTAINE STREET","PASADENA","CA","91105","Y","Y","0","0","0","0","0","1","2","3","0","0","63","44","Y","Y","Y","N","0","5","0","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-118.15285 34.131583)"
"2020-05-31T00:00:00.000","115656","EASTVIEW NURSING CENTER","3020 JEFFERSONVILLE ROAD","MACON","GA","31217","Y","N","0","0","0","0","0","0","0","0","0","0","88","56","Y","N","Y","N","2","4","0","1","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-83.57119700000001 32.842026)"
"2020-05-24T00:00:00.000","055208","SEAVIEW REHABILITATION & WELLNESS CENTER, LP","6400 PURDUE DRIVE","EUREKA","CA","95503","Y","Y","0","0","0","0","0","0","0","0","0","0","99","55","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-124.203972 40.73119500000001)"
"2020-06-14T00:00:00.000","056457","GREENRIDGE POST ACUTE","2150 PYRAMID DRIVE","EL SOBRANTE","CA","94803","Y","Y","0","0","0","0","0","4","0","18","0","0","60","31","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-122.29924 37.960113)"
"2020-06-07T00:00:00.000","055989","HERITAGE MANOR","610 NORTH GARFIELD AVENUE","MONTEREY PARK","CA","91754","Y","Y","0","0","0","0","0","0","0","15","0","0","99","93","Y","N","Y","N","0","0","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-118.122921 34.068815)"
"2020-06-07T00:00:00.000","075063","AVERY NURSING HOME","705 NEW BRITAIN AVE","HARTFORD","CT","06106","Y","Y","0","2","1","35","0","1","1","12","1","11","199","139","Y","Y","Y","N","1","50","0","8","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"251.8","79.1","31.4","POINT (-72.738288 41.575155)","POINT (-72.705383 41.733277)"
"2020-06-14T00:00:00.000","105283","LAKELAND HILLS CENTER","610 E BELLA VISTA DR","LAKELAND","FL","33805","Y","Y","1","2","19","32","0","22","6","15","6","14","120","85","Y","Y","Y","N","2","8","0","12","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"376.5","164.7","43.8","POINT (-82.42097800000002 28.260731)","POINT (-81.95182 28.06976)"
"2020-05-31T00:00:00.000","125058","YUKIO OKUTSU STATE VETERANS HOME","1180 WAIANUENUE AVENUE","HILO","HI","96720","Y","Y","0","0","0","0","0","0","0","1","0","0","95","93","Y","N","Y","N","0","0","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-157.854309 21.361013)","POINT (-155.11317400000001 19.717511)"
"2020-05-24T00:00:00.000","115022","WILLIAM BREMAN JEWISH HOME, THE","3150 HOWELL MILL ROAD N.W.","ATLANTA","GA","30327","Y","Y","2","2","10","10","0","0","7","7","3","3","96","78","Y","N","Y","N","13","13","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"128.2","38.5","30.0","POINT (-83.426574 32.638481)","POINT (-84.427225 33.840611)"
"2020-06-14T00:00:00.000","145367","HERITAGE HEALTH-GILLESPIE","7588 STAUNTON ROAD","GILLESPIE","IL","62033","Y","Y","0","0","0","0","0","0","0","0","0","0","100","58","Y","Y","N","N","0","0","0","2","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.816375 39.108596)"
"2020-06-14T00:00:00.000","105560","ST ANNES NURSING CENTER, ST ANNES RESIDENCE INC","11855 QUAIL ROOST DRIVE","MIAMI","FL","33177","Y","Y","0","2","0","2","0","0","0","0","0","0","203","171","Y","Y","Y","N","0","9","0","1","0","0","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"11.7","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-80.383664 25.588798)"
"2020-06-14T00:00:00.000","125024","NUUANU HALE","2900 PALI HIGHWAY","HONOLULU","HI","96817","Y","Y","0","0","0","0","0","0","0","0","0","0","75","65","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-157.854309 21.361013)","POINT (-157.839962 21.335953)"
"2020-05-24T00:00:00.000","056185","LIFE CARE CENTER OF MENIFEE","27600 ENCANTO DRIVE","SUN CITY","CA","92586","Y","Y","0","0","0","0","0","0","5","5","0","0","83","59","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-117.188647 33.719828)"
"2020-06-14T00:00:00.000","056426","DELANO REGIONAL MEDICAL CENTER","1401 GARCES HWY","DELANO","CA","93215","Y","Y","0","0","0","0","0","0","0","0","0","0","51","46","Y","N","Y","N","1","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","22","0","Y","Y","0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-119.238878 35.761418)"
"2020-05-31T00:00:00.000","035249","THE GARDENS REHAB & CARE CENTER","3131 WESTERN AVENUE","KINGMAN","AZ","86401","Y","Y","0","0","0","0","0","0","1","3","0","0","120","67","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-114.040067 35.214486)"
"2020-05-31T00:00:00.000","055047","PALMS CARE CENTER","1010 VENTURA AVENUE","CHOWCHILLA","CA","93610","Y","Y","0","0","0","0","0","0","0","0","0","0","62","56","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-120.27171799999999 37.122154)"
"2020-05-31T00:00:00.000","145171","ELEVATE CARE NORTHBROOK","270 SKOKIE HIGHWAY","NORTHBROOK","IL","60062","Y","Y","6","27","1","65","0","0","1","14","1","14","298","190","Y","N","Y","N","0","52","0","0","0","0","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","1","0","Y","Y","342.1","73.7","21.5","POINT (-89.148632 40.124144)","POINT (-87.798317 42.147767)"
"2020-06-07T00:00:00.000","145418","ROYAL OAKS CARE CENTER","605 EAST CHURCH STREET, P O BOX 600","KEWANEE","IL","61443","Y","Y","0","0","0","0","0","4","0","7","0","0","200","120","Y","N","Y","Y","0","0","0","7","0","0","Y","N","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.913356 41.229634)"
"2020-05-24T00:00:00.000","105790","SOLARIS SENIOR LIVING NORTH NAPLES","10949 PARNU STREET","NAPLES","FL","34109","Y","Y","0","0","0","0","0","0","0","0","0","0","60","58","Y","Y","Y","N","3","3","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.77856 26.271347)"
"2020-06-21T00:00:00.000","105959","KR AT COLLEGE HARBOR","4600 54TH AVE S","SAINT PETERSBURG","FL","33711","Y","Y","1","10","0","1","0","0","0","0","0","0","52","39","Y","N","Y","N","0","0","0","0","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"25.6","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-82.693519 27.718995000000003)"
"2020-05-31T00:00:00.000","095019","DEANWOOD REHABILITATION AND WELLNESS CENTER","5000 BURROUGHS AVE. NE","WASHINGTON","DC","20019","Y","Y","3","23","38","89","0","0","1","6","0","0","296","238","Y","Y","Y","N","0","34","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"373.9","0.0","0.0","POINT (-77.016275 38.904785)",
"2020-06-14T00:00:00.000","015154","FAYETTE MEDICAL CENTER LONG TERM CARE UNIT","1653 TEMPLE AVENUE NORTH","FAYETTE","AL","35555","Y","Y","0","0","0","0","0","2","0","2","0","0","122","104","Y","N","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)","POINT (-87.823706 33.707708)"
"2020-06-07T00:00:00.000","015431","VALLEY VIEW HEALTH AND REHABILITATION, LLC","5968 WALL TRIANA HIGHWAY","MADISON","AL","35757","Y","Y","0","0","0","0","0","3","0","9","0","0","125","138","Y","N","Y","N","0","0","1","11","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)","POINT (-86.749704 34.755024)"
"2020-05-31T00:00:00.000","075282","WOLCOTT VIEW MANOR","50 BEACH RD","WOLCOTT","CT","06716","Y","Y","0","0","0","0","0","5","0","0","0","0","129","76","Y","N","Y","N","0","0","1","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-72.738288 41.575155)","POINT (-72.989834 41.605219000000005)"
"2020-05-24T00:00:00.000","015083","ELBA NURSING AND REHABILITATION CENTER, LLC","987 DRAYTON STREET","ELBA","AL","36323","Y","Y","0","0","0","0","0","0","13","13","0","0","111","103","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)","POINT (-86.076329 31.429030999999995)"
"2020-06-21T00:00:00.000","056363","GRAND VALLEY HEALTH CARE CENTER","13524 SHERMAN WAY","VAN NUYS","CA","91405","Y","Y","0","0","0","0","0","20","0","10","0","0","99","82","Y","Y","Y","N","0","3","0","6","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-118.42767199999999 34.201202)"
"2020-06-14T00:00:00.000","056413","TEMPLE CITY HEALTHCARE","5101 TYLER AVENUE","TEMPLE CITY","CA","91780","Y","Y","2","4","0","4","0","86","0","1","0","0","59","51","Y","N","Y","N","1","8","1","7","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"78.4","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-118.025467 34.098193)"
"2020-06-07T00:00:00.000","055286","KEARNY MESA CONVALESCENT AND NURSING HOME","7675 FAMILY CIRCLE DRIVE","SAN DIEGO","CA","92111","Y","Y","2","4","0","0","0","5","0","3","0","0","98","69","Y","Y","Y","N","0","1","0","4","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-117.15736299999999 32.799311)"
"2020-06-14T00:00:00.000","065174","STERLING LIVING CENTER","1420 S 3RD AVE","STERLING","CO","80751","Y","Y","0","0","0","0","0","0","1","4","0","0","63","54","Y","Y","Y","Y","0","0","0","0","0","0","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-103.214494 40.611413)"
"2020-06-07T00:00:00.000","145406","RANDOLPH COUNTY CARE CENTER","312 WEST BELMONT","SPARTA","IL","62286","Y","Y","0","0","0","0","0","0","0","2","0","0","100","48","Y","N","N","Y","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.705805 38.117739)"
"2020-06-21T00:00:00.000","105812","ROYAL CARE OF AVON PARK","1213 W STRATFORD RD","AVON PARK","FL","33825","Y","Y","0","0","0","0","0","0","0","0","0","0","90","82","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.51721 27.628341)"
"2020-05-31T00:00:00.000","045142","SOMERSET SENIOR LIVING AT CANYON SPRINGS","1401 PARK AVENUE","HOT SPRINGS","AR","71901","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.439162 34.899825)","POINT (-93.037342 34.533296)"
"2020-05-31T00:00:00.000","065306","VALLEY INN, THE","211 3RD AVE","MANCOS","CO","81328","Y","Y","0","0","0","0","0","0","0","6","0","0","60","52","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-108.291768 37.348994)"
"2020-06-07T00:00:00.000","065237","HERITAGE PARK CARE CENTER","1200 VILLAGE RD","CARBONDALE","CO","81623","Y","Y","0","0","0","0","0","0","0","2","0","0","90","60","Y","Y","Y","N","1","1","0","0","0","0","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-107.219857 39.409948)"
"2020-06-07T00:00:00.000","115246","MANOR CARE REHABILITATION CENTER - DECATUR","2722 NORTH DECATUR ROAD","DECATUR","GA","30033","Y","Y","2","18","3","42","2","18","1","7","0","1","136","79","Y","N","Y","N","1","5","1","18","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"531.6","12.7","2.4","POINT (-83.426574 32.638481)","POINT (-84.281843 33.792424)"
"2020-06-14T00:00:00.000","075390","BEACON BROOK HEALTH CENTER","89 WIED DRIVE","NAUGATUCK","CT","06770","Y","Y","2","15","0","96","1","18","1","23","0","5","126","86","Y","Y","Y","N","1","28","0","8","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"1116.3","58.1","5.2","POINT (-72.738288 41.575155)",
"2020-06-14T00:00:00.000","105824","CROSSWINDS HEALTH AND REHABILITATION CENTER","13455 W US HWY 90","GREENVILLE","FL","32331","Y","Y","0","5","0","0","0","0","0","0","0","0","58","54","Y","Y","N","N","0","1","0","0","0","0","N","N","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-83.627137 30.469085000000003)"
"2020-05-31T00:00:00.000","025036","PROVIDENCE EXTENDED CARE","920 COMPASSION CIRCLE","ANCHORAGE","AK","99504","Y","Y","0","0","0","0","0","0","0","1","0","0","96","96","Y","Y","Y","N","0","0","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-151.631889 63.631125999999995)","POINT (-149.774066 61.213044)"
"2020-05-31T00:00:00.000","115277","FLORENCE HAND HOME","200 MEDICAL DRIVE","LAGRANGE","GA","30240","Y","Y","9","10","0","0","0","0","19","23","0","0","150","130","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-85.058965 33.03352000000001)"
"2020-06-07T00:00:00.000","145637","ST JOSEPH VILLAGE OF CHICAGO","4021 WEST BELMONT","CHICAGO","IL","60641","Y","Y","0","0","1","1","0","0","3","3","0","0","54","73","Y","Y","Y","N","0","2","0","2","0","0","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"13.7","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-87.72871000000002 41.939096)"
"2020-05-31T00:00:00.000","055454","DYCORA TRANSITIONAL HEALTH FOWLER","1306 EAST SUMNER AVENUE","FOWLER","CA","93625","Y","Y","0","0","0","0","0","0","0","0","0","0","49","38","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-119.67308399999999 36.627241)"
"2020-05-31T00:00:00.000","105057","PINES NURSING HOME","301 NE 141 STREET","MIAMI","FL","33161","Y","Y","1","5","0","4","0","0","0","0","0","0","45","43","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"93.0","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-80.191829 25.904681)"
"2020-06-21T00:00:00.000","075240","GLENDALE CENTER","4 HAZEL AVE","NAUGATUCK","CT","06770","Y","Y","0","6","0","39","0","0","0","14","0","6","120","80","Y","Y","Y","N","0","22","0","1","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"487.5","75.0","15.4","POINT (-72.738288 41.575155)","POINT (-73.036733 41.469038)"
"2020-05-31T00:00:00.000","115291","WINDERMERE HEALTH AND REHABILITATION CENTER","3618 J DEWEY GRAY CIRCLE","AUGUSTA","GA","30909","Y","Y","0","0","1","72","0","0","1","8","3","9","120","73","Y","Y","Y","Y","0","34","0","0","0","0","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N",,,,,"986.3","123.3","12.5","POINT (-83.426574 32.638481)","POINT (-82.095398 33.48476)"
"2020-06-21T00:00:00.000","056428","CALIFORNIA NURSING & REHABILITATION CENTER","2299 NORTH INDIAN CANYON DRIVE","PALM SPRINGS","CA","92262","Y","Y","0","0","0","0","0","21","0","2","0","0","80","71","Y","N","Y","N","0","2","0","4","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-116.54558100000001 33.850151)"
"2020-06-07T00:00:00.000","145600","LOFT REHAB & NURSING OF CANTON","2081 NORTH MAIN STREET","CANTON","IL","61520","Y","Y","0","0","0","0","0","2","0","0","0","0","90","59","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-90.03491 40.594099)"
"2020-06-14T00:00:00.000","145211","BURBANK REHABILITATION CENTER","5400 WEST 87TH STREET","BURBANK","IL","60459","Y","Y","0","6","0","16","9","65","2","56","0","8","163","62","Y","Y","Y","N","0","12","0","4","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","10","4","Y","Y","258.1","129.0","50.0","POINT (-89.148632 40.124144)","POINT (-87.755774 41.734326)"
"2020-05-24T00:00:00.000","055871","WINDSOR SKYLINE CARE CENTER","348 IRIS DRIVE","SALINAS","CA","93906","Y","Y","0","0","0","0","0","0","0","0","0","0","80","64","Y","Y","N","Y","0","0","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-121.657434 36.693494)"
"2020-06-14T00:00:00.000","015183","NORTH MOBILE NURSING AND REHABILITATION CTR","4525 ST STEPHENS ROAD","EIGHT MILE","AL","36613","Y","Y","0","1","0","45","0","36","1","17","0","13","172","118","Y","N","Y","N","2","17","0","26","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"381.4","110.2","28.9","POINT (-86.844516 32.756889)","POINT (-88.12817000000001 30.764495999999998)"
"2020-05-31T00:00:00.000","105824","CROSSWINDS HEALTH AND REHABILITATION CENTER","13455 W US HWY 90","GREENVILLE","FL","32331","Y","Y","1","2","0","0","0","0","0","0","0","0","58","52","Y","Y","N","N","1","1","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-83.627137 30.469085000000003)"
